# timestamp , source voltage , measured current , status , source status 
1620730417.113898 0.000000e+00 -5.091318e-11 256 128 
1620730417.175770 0.000000e+00 -5.058800e-11 0 128 
1620730417.237642 0.000000e+00 -5.090738e-11 0 128 
1620730417.299518 0.000000e+00 -4.821896e-11 0 128 
1620730417.361383 0.000000e+00 -5.206869e-11 0 128 
1620730417.423250 0.000000e+00 -5.061121e-11 0 128 
1620730417.485112 0.000000e+00 -5.458289e-11 0 128 
1620730417.546986 0.000000e+00 -5.264933e-11 0 128 
1620730417.608855 0.000000e+00 -5.089577e-11 0 128 
1620730418.633172 1.000000e-01 -5.061125e-11 256 128 
1620730418.695047 1.000000e-01 -5.103514e-11 0 128 
1620730418.756906 1.000000e-01 -5.178414e-11 0 128 
1620730418.818769 1.000000e-01 -4.896221e-11 0 128 
1620730418.880633 1.000000e-01 -5.340416e-11 0 128 
1620730418.942492 1.000000e-01 -5.014671e-11 0 128 
1620730419.004355 1.000000e-01 -4.902608e-11 0 128 
1620730419.066230 1.000000e-01 -5.416480e-11 0 128 
1620730419.128102 1.000000e-01 -4.953704e-11 0 128 
1620730420.152419 2.000000e-01 -4.637832e-11 256 128 
1620730420.214295 2.000000e-01 -4.526348e-11 0 128 
1620730420.276156 2.000000e-01 -4.723189e-11 0 128 
1620730420.338015 2.000000e-01 -4.422991e-11 0 128 
1620730420.399887 2.000000e-01 -4.805637e-11 0 128 
1620730420.461749 2.000000e-01 -4.740026e-11 0 128 
1620730420.523608 2.000000e-01 -4.424734e-11 0 128 
1620730420.585471 2.000000e-01 -4.745832e-11 0 128 
1620730420.647335 2.000000e-01 -4.753958e-11 0 128 
1620730421.671649 3.000000e-01 6.800272e-11 256 128 
1620730421.733524 3.000000e-01 6.503029e-11 0 128 
1620730421.795385 3.000000e-01 6.743959e-11 0 128 
1620730421.857253 3.000000e-01 6.563987e-11 0 128 
1620730421.919121 3.000000e-01 6.815364e-11 0 128 
1620730421.980987 3.000000e-01 6.842061e-11 0 128 
1620730422.042858 3.000000e-01 6.507091e-11 0 128 
1620730422.104721 3.000000e-01 6.997655e-11 0 128 
1620730422.166586 3.000000e-01 6.987785e-11 0 128 
1620730423.190920 4.000000e-01 4.487414e-09 256 128 
1620730423.252793 4.000000e-01 4.480365e-09 0 128 
1620730423.314665 4.000000e-01 4.483334e-09 0 128 
1620730423.376538 4.000000e-01 4.483683e-09 0 128 
1620730423.438408 4.000000e-01 4.480513e-09 0 128 
1620730423.500277 4.000000e-01 4.485215e-09 0 128 
1620730423.562151 4.000000e-01 4.478785e-09 0 128 
1620730423.624017 4.000000e-01 4.482158e-09 0 128 
1620730423.685876 4.000000e-01 4.479690e-09 0 128 
1620730425.275145 5.000000e-01 2.453993e-07 256 128 
1620730425.337001 5.000000e-01 2.453277e-07 0 128 
1620730425.398872 5.000000e-01 2.453656e-07 0 128 
1620730425.460744 5.000000e-01 2.453806e-07 0 128 
1620730425.522618 5.000000e-01 2.453149e-07 0 128 
1620730425.584485 5.000000e-01 2.453054e-07 0 128 
1620730425.646357 5.000000e-01 2.452005e-07 0 128 
1620730425.708218 5.000000e-01 2.452269e-07 0 128 
1620730425.770085 5.000000e-01 2.451729e-07 0 128 
1620730426.622460 6.000000e-01 1.632330e-05 256 128 
1620730426.684320 6.000000e-01 1.632043e-05 0 128 
1620730426.746186 6.000000e-01 1.631863e-05 0 128 
1620730426.808053 6.000000e-01 1.631712e-05 0 128 
1620730426.869920 6.000000e-01 1.631262e-05 0 128 
1620730426.931792 6.000000e-01 1.631369e-05 0 128 
1620730426.993666 6.000000e-01 1.631383e-05 0 128 
1620730427.055532 6.000000e-01 1.630821e-05 0 128 
1620730427.117401 6.000000e-01 1.630643e-05 0 128 
1620730427.947028 7.000000e-01 2.717779e-04 256 128 
1620730428.008896 7.000000e-01 2.717689e-04 0 128 
1620730428.070765 7.000000e-01 2.718118e-04 0 128 
1620730428.132625 7.000000e-01 2.717886e-04 0 128 
1620730428.194484 7.000000e-01 2.718029e-04 0 128 
1620730428.256351 7.000000e-01 2.718291e-04 0 128 
1620730428.318209 7.000000e-01 2.718042e-04 0 128 
1620730428.380069 7.000000e-01 2.718181e-04 0 128 
1620730428.441922 7.000000e-01 2.718225e-04 0 128 
1620730429.005147 8.000000e-01 8.108373e-04 256 128 
1620730429.067014 8.000000e-01 8.108685e-04 0 128 
1620730429.128863 8.000000e-01 8.108930e-04 0 128 
1620730429.190730 8.000000e-01 8.108560e-04 0 128 
1620730429.252586 8.000000e-01 8.108583e-04 0 128 
1620730429.314456 8.000000e-01 8.108657e-04 0 128 
1620730429.376312 8.000000e-01 8.108448e-04 0 128 
1620730429.438175 8.000000e-01 8.108683e-04 0 128 
1620730429.500027 8.000000e-01 8.108334e-04 0 128 
1620730430.329689 9.000000e-01 1.435899e-03 256 128 
1620730430.391562 9.000000e-01 1.435898e-03 0 128 
1620730430.453425 9.000000e-01 1.435969e-03 0 128 
1620730430.515294 9.000000e-01 1.435917e-03 0 128 
1620730430.577164 9.000000e-01 1.435929e-03 0 128 
1620730430.639034 9.000000e-01 1.435924e-03 0 128 
1620730430.700899 9.000000e-01 1.435952e-03 0 128 
1620730430.762765 9.000000e-01 1.435940e-03 0 128 
1620730430.824634 9.000000e-01 1.435925e-03 0 128 
1620730431.387860 1.000000e+00 2.091015e-03 256 128 
1620730431.449731 1.000000e+00 2.091030e-03 0 128 
1620730431.511591 1.000000e+00 2.091100e-03 0 128 
1620730431.573444 1.000000e+00 2.091141e-03 0 128 
1620730431.635302 1.000000e+00 2.091107e-03 0 128 
1620730431.697154 1.000000e+00 2.091148e-03 0 128 
1620730431.759027 1.000000e+00 2.091157e-03 0 128 
1620730431.820883 1.000000e+00 2.091120e-03 0 128 
1620730431.882737 1.000000e+00 2.091134e-03 0 128 
1620730432.445981 1.100000e+00 2.764701e-03 256 128 
1620730432.507854 1.100000e+00 2.764692e-03 0 128 
1620730432.569722 1.100000e+00 2.764714e-03 0 128 
1620730432.631594 1.100000e+00 2.764703e-03 0 128 
1620730432.693459 1.100000e+00 2.764749e-03 0 128 
1620730432.755323 1.100000e+00 2.764753e-03 0 128 
1620730432.817183 1.100000e+00 2.764785e-03 0 128 
1620730432.879036 1.100000e+00 2.764827e-03 0 128 
1620730432.940905 1.100000e+00 2.764877e-03 0 128 
1620730433.504129 1.200000e+00 3.446073e-03 256 128 
1620730433.565990 1.200000e+00 3.446044e-03 0 128 
1620730433.627857 1.200000e+00 3.446135e-03 0 128 
1620730433.689720 1.200000e+00 3.446167e-03 0 128 
1620730433.751577 1.200000e+00 3.446202e-03 0 128 
1620730433.813429 1.200000e+00 3.446239e-03 0 128 
1620730433.875300 1.200000e+00 3.446265e-03 0 128 
1620730433.937165 1.200000e+00 3.446301e-03 0 128 
1620730433.999033 1.200000e+00 3.446281e-03 0 128 
1620730434.562271 1.300000e+00 4.135726e-03 256 128 
1620730434.624136 1.300000e+00 4.135753e-03 0 128 
1620730434.685991 1.300000e+00 4.135808e-03 0 128 
1620730434.747843 1.300000e+00 4.135839e-03 0 128 
1620730434.809713 1.300000e+00 4.135853e-03 0 128 
1620730434.871579 1.300000e+00 4.135872e-03 0 128 
1620730434.933437 1.300000e+00 4.135941e-03 0 128 
1620730434.995293 1.300000e+00 4.135950e-03 0 128 
1620730435.057147 1.300000e+00 4.135959e-03 0 128 
1620730435.620359 1.400000e+00 4.827493e-03 256 128 
1620730435.682219 1.400000e+00 4.827579e-03 0 128 
1620730435.744079 1.400000e+00 4.827581e-03 0 128 
1620730435.805931 1.400000e+00 4.827638e-03 0 128 
1620730435.867798 1.400000e+00 4.827675e-03 0 128 
1620730435.929661 1.400000e+00 4.827702e-03 0 128 
1620730435.991519 1.400000e+00 4.827750e-03 0 128 
1620730436.053374 1.400000e+00 4.827765e-03 0 128 
1620730436.115245 1.400000e+00 4.827849e-03 0 128 
1620730436.678490 1.500000e+00 5.522767e-03 256 128 
1620730436.740347 1.500000e+00 5.522842e-03 0 128 
1620730436.802215 1.500000e+00 5.522881e-03 0 128 
1620730436.864079 1.500000e+00 5.522932e-03 0 128 
1620730436.925930 1.500000e+00 5.523016e-03 0 128 
1620730436.987781 1.500000e+00 5.523009e-03 0 128 
1620730437.049650 1.500000e+00 5.523037e-03 0 128 
1620730437.111511 1.500000e+00 5.523091e-03 0 128 
1620730437.173365 1.500000e+00 5.523149e-03 0 128 
1620730437.736594 1.600000e+00 6.223475e-03 256 128 
1620730437.798461 1.600000e+00 6.223503e-03 0 128 
1620730437.860330 1.600000e+00 6.223605e-03 0 128 
1620730437.922193 1.600000e+00 6.223664e-03 0 128 
1620730437.984062 1.600000e+00 6.223774e-03 0 128 
1620730438.045930 1.600000e+00 6.223923e-03 0 128 
1620730438.107795 1.600000e+00 6.223944e-03 0 128 
1620730438.169644 1.600000e+00 6.224053e-03 0 128 
1620730438.231510 1.600000e+00 6.224100e-03 0 128 
1620730438.794726 1.700000e+00 6.924037e-03 256 128 
1620730438.856592 1.700000e+00 6.924068e-03 0 128 
1620730438.918446 1.700000e+00 6.924135e-03 0 128 
1620730438.980299 1.700000e+00 6.924149e-03 0 128 
1620730439.042165 1.700000e+00 6.924204e-03 0 128 
1620730439.104029 1.700000e+00 6.924221e-03 0 128 
1620730439.165884 1.700000e+00 6.924268e-03 0 128 
1620730439.227753 1.700000e+00 6.924334e-03 0 128 
1620730439.289600 1.700000e+00 6.924334e-03 0 128 
1620730439.852801 1.800000e+00 7.628026e-03 256 128 
1620730439.914661 1.800000e+00 7.628092e-03 0 128 
1620730439.976529 1.800000e+00 7.628181e-03 0 128 
1620730440.038377 1.800000e+00 7.628173e-03 0 128 
1620730440.100234 1.800000e+00 7.628251e-03 0 128 
1620730440.162086 1.800000e+00 7.628316e-03 0 128 
1620730440.223943 1.800000e+00 7.628411e-03 0 128 
1620730440.285797 1.800000e+00 7.628422e-03 0 128 
1620730440.347661 1.800000e+00 7.628518e-03 0 128 
1620730440.910888 1.900000e+00 8.332072e-03 256 128 
1620730440.972742 1.900000e+00 8.332119e-03 0 128 
1620730441.034607 1.900000e+00 8.332186e-03 0 128 
1620730441.096467 1.900000e+00 8.332216e-03 0 128 
1620730441.158333 1.900000e+00 8.332339e-03 0 128 
